enrichmentPriority,ownerName,ownerTargetId,priorityTier,outreachReady,needsEnrichment,outreachTrack,intentScore,outreachScore,primaryDealTrigger,brandDecisionEligiblePropertyCount,contactName,contactEmail,contactPhone,contactLinkedIn,hasVerifiedPersonEmail,contactGaps,suggestedAction,mxCorporateSeedSlug,companyWebsite,topLeadAsset,topLeadBrand,topLeadCity,calaPropertyCount,linkedContactCount,pitchAngle
P2_tier_a,RCD Hotels,recJGCpSUVqr2MGZ6,A,false,true,third_party_brand_decision,58,58,new_build,1,Roberto Chapur Duarte,,,,false,missing_contact_channel|needs_verification_tier,Review mx seed irawadi-corp; complete missing fields,irawadi-corp,https://rcdhotels.com,AVA Cancun Resort,,Cancun,1,0,"Pre-brand development — brand/operator evaluation before flag commitment (""AVA Cancun Resort"")."
P2_tier_a,Ocean Signature Resorts,recXlrwLoNSDUcvSz,A,false,true,third_party_brand_decision,58,58,new_build,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Ocean Allure Costa Mujeres,,,1,0,"Pre-brand development — brand/operator evaluation before flag commitment (""Ocean Allure Costa Mujeres"")."
P2_tier_a,Servicios Corporativos Piñero S.L.,recuuSDdQC4NGfmaR,A,false,true,third_party_brand_decision,52,52,reflag,5,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Bahia Principe Explore Akumal,Bahia Principe,Akumal,17,0,Owner-operator separation on CALA assets — reflag/operator RFP decision support.
P2_tier_a,QUINTA DEL GOLFO DE CORTEZ SA DE CV,recMtR8Jrz7TLVjLQ,A,false,true,asset_owner,52,52,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,"Solaz, a Luxury Collection Resort, Los Cabos",Luxury Collection,San Jose Del Cabo,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Solaz, a Luxury Collection Resort, Los Cabos"" and portfolio."
P2_tier_a,Ulysses Salomon George,recKjhukfPJuJO0jk,A,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Hotel Playa Mazatlan,,Mazatlan,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Hotel Playa Mazatlan"" and portfolio."
P2_tier_a,Steadfast Companies,recOwC5Tq0qQglOvs,A,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Tesoro Manzanillo Resort,,Manzanillo,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Tesoro Manzanillo Resort"" and portfolio."
P2_tier_a,Hugo E Torres Chabert,recoG1YzLfr32HXG3,A,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Rosarito Beach Hotel,,Ensenada,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Rosarito Beach Hotel"" and portfolio."
P2_tier_a,Paradise Village Group,recwasAe3xQGXtjv9,A,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Paradise Village Beach Resort & Spa,,Nuevo Vallarta,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Paradise Village Beach Resort & Spa"" and portfolio."
P2_tier_a,Parks Hospitality Holdings,recjPIDhhVxP6GUrI,A,false,true,third_party_brand_decision,48,53,reflag,12,Eleazar Loustalot Laclette,eleazar.loustalot@phh.com.mx,00 52 15511052222,https://linkedin.com/in/eleazar-loustalot-laclette/,true,needs_verified_phone|needs_verification_tier,IR/management page for direct line or mobile (VP1/VP2),,,Hilton Monterrey,Hilton,Monterrey,12,2,Owner-operator separation on CALA assets — reflag/operator RFP decision support.
P2_tier_a,RLH Properties,recpnU99j8BP9EHWK,A,false,true,asset_owner,48,48,reflag,6,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Park Hyatt Cabo del Sol,Park Hyatt,Cabo San Lucas,6,0,Owner-operator separation on CALA assets — reflag/operator RFP decision support.
P2_tier_a,Alojica,recqVaRXgZ7Vxkm0r,A,false,true,asset_owner,46,46,reflag,2,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,"The Westin Playa Vallarta, an All-Inclusive Resort",Westin,Puerto Vallarta,5,0,Owner-operator separation on CALA assets — reflag/operator RFP decision support.
P2_tier_a,"Owner 1: Comercial Hotelera Mexicana de Occidente | Owner 2: ICD Sitra | Owner 3: Operadora De Servicios Para Hoteles De Lujo, Inc.",reclzolxuTlz6N8i0,A,false,true,third_party_brand_decision,46,46,independent_unbranded,3,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,"Bel Air Business Salamanca, Trademark Collection by Wyndham",Trademark Collection by Wyndham,Salamanca,3,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Bel Air Business Salamanca, Trademark Collection by Wyndham"" and portfolio."
P2_tier_a,Adolfo Kalach,recpuwBPxgKCkaXYE,A,false,true,asset_owner,46,46,reflag,3,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Secrets Playa Blanca Costa Mujeres,Secrets Resorts & Spas,Cancun,3,0,Owner-operator separation on CALA assets — reflag/operator RFP decision support.
P2_tier_a,Grupo PINSA,rec89du9jD5rW4sKg,A,false,true,asset_owner,46,46,reflag,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Dreams Estrella del Mar Mazatlan Golf & Spa Resort,Dreams Resorts & Spas,,1,0,Owner-operator separation on CALA assets — reflag/operator RFP decision support.
P2_tier_a,Consorcio AGA,rechsD1AkSf6ykYuK,A,false,true,asset_owner,46,46,reflag,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Sheraton Buganvilias Resort & Convention Center,Sheraton Hotel,Puerto Vallarta,1,0,Owner-operator separation on CALA assets — reflag/operator RFP decision support.
P3_high_intent,"Proyectos Residenciales y Habitacionales, SA de CV",recuVYqFDI1g6s7Zw,C,false,true,asset_owner,68,68,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,"Albor San Miguel de Allende, Tapestry Collection by Hilton",Tapestry Collection by Hilton,San Miguel de Allende,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Albor San Miguel de Allende, Tapestry Collection by Hilton"" and portfolio."
P3_high_intent,Owner 1: CIBanco Institucion de Banca Multiple | Owner 2: Fibra Hotel Mexico,recJVHVEPP7XGByFS,B,false,true,third_party_brand_decision,62,62,reflag,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Review mx seed fibra-hotel-mexico; complete missing fields,fibra-hotel-mexico,https://fibrahotel.mx,Wyndham Monterrey Ambassador Centro,Wyndham,Monterrey,1,0,Owner-operator separation on CALA assets — reflag/operator RFP decision support.
P4_medium_intent,Kali Hoteles,rec0IwstpLHjB81X6,B,false,true,third_party_brand_decision,58,58,independent_unbranded,2,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Kali Escandon Hotel,,Mexico City,2,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Kali Escandon Hotel"" and portfolio."
P4_medium_intent,Owner 1: Luis Guillermo Laveaga Garcia | Owner 2: El Cid Resorts,recWZuuRA9r0XT7En,B,false,true,third_party_brand_decision,58,58,independent_unbranded,2,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,El Cid La Ceiba Beach Hotel,,Cozumel,2,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""El Cid La Ceiba Beach Hotel"" and portfolio."
P4_medium_intent,Raintree Vacation Club,recZ2g7srlJjVMjgM,B,false,true,asset_owner,58,58,independent_unbranded,2,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Club Regina Puerto Vallarta,,Puerto Vallarta,2,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Club Regina Puerto Vallarta"" and portfolio."
P4_medium_intent,Inmobiliaria Dale de Guanajuato S.A. de C.V.,rec1U5BRmGZgNLLsL,B,false,true,asset_owner,58,58,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,"Cleviá, San Miguel de Allende, Autograph Collection",Autograph Collection,San Miguel de Allende,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Cleviá, San Miguel de Allende, Autograph Collection"" and portfolio."
P4_medium_intent,Tessera Capital,rec13atDLCOrPE1fE,C,false,true,asset_owner,58,58,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Numu Boutique Hotel San Miguel de Allende,The Unbound Collection,San Miguel de Allende,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Numu Boutique Hotel San Miguel de Allende"" and portfolio."
P4_medium_intent,Mexico Grand Hotels,recZEkfVf9HeDtnb0,C,false,true,third_party_brand_decision,58,58,new_build,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Kadun Hotel Boutique,,Cabo San Lucas,1,0,"Pre-brand development — brand/operator evaluation before flag commitment (""Kadun Hotel Boutique"")."
P4_medium_intent,Bataller Family,recihV6lhgERXoPRC,C,false,true,asset_owner,58,58,new_build,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,SHA Mexico,,Cancun,1,0,"Pre-brand development — brand/operator evaluation before flag commitment (""SHA Mexico"")."
P4_medium_intent,Mario Cordiova,rece5SRvXwXDdFfnl,B,false,true,asset_owner,52,52,independent_unbranded,2,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Centric Suite,,Villahermosa,2,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Centric Suite"" and portfolio."
P4_medium_intent,Owner 1: Engles Development Corp | Owner 2: Serendipity Land Holdings | Owner 3: The Friedkin Group,recV62tZ1Mk7hyHiz,B,false,true,asset_owner,52,52,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,"Susurros Del Corazón, Auberge Collection",Auberge Collection,Punta de Mita,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Susurros Del Corazón, Auberge Collection"" and portfolio."
P4_medium_intent,AB Living Group,recnspzYOgZTZAk7y,B,false,true,asset_owner,52,52,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,"Almare, a Luxury Collection Resort, Isla Mujeres, Adult All-Inclusive",Luxury Collection,Isla Mujeres,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Almare, a Luxury Collection Resort, Isla Mujeres, Adult All-Inclusive"" and portfolio."
P4_medium_intent,Matthew Craig Schilowitz,rec6IjpB2qGY7GmiX,C,false,true,asset_owner,52,52,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,"Acanto Playa del Carmen, Trademark Collection by Wyndham",Trademark Collection by Wyndham,Playa Del Carmen,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Acanto Playa del Carmen, Trademark Collection by Wyndham"" and portfolio."
P4_medium_intent,"Operadora FC 1918, S.A. de C.V.",recPmhlWsMn4gTy9x,C,false,true,asset_owner,52,52,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,"Tropicana Los Cabos, Tapestry Collection by Hilton",Tapestry Collection by Hilton,San Jose Del Cabo,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Tropicana Los Cabos, Tapestry Collection by Hilton"" and portfolio."
P4_medium_intent,Jose Kalach,rec4Z4e8nFueEI99x,B,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Marquis Los Cabos All Inclusive Resort & Spa,,La Paz,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Marquis Los Cabos All Inclusive Resort & Spa"" and portfolio."
P4_medium_intent,Hotelera Galerias SA de CV,recDrrIH7curpxNjQ,B,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Hotel del Prado Mexico City,,Mexico City,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Hotel del Prado Mexico City"" and portfolio."
P4_medium_intent,Pedro Joaquin Dominguez,recPR5MkS6sqnZRhX,B,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,El Cozumeleno Beach Resort,,Cozumel,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""El Cozumeleno Beach Resort"" and portfolio."
P4_medium_intent,Hotelsolymarresort S.A. De CV,recPXoICd2ixyCdIm,B,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Solymar Beach Resort,,Cancun,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Solymar Beach Resort"" and portfolio."
P4_medium_intent,Hoteles Real Plaza,recTDJPUgrB9U1olJ,B,false,true,third_party_brand_decision,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Hotel Real Plaza,,San Luis Potosí,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Hotel Real Plaza"" and portfolio."
P4_medium_intent,Real De Minas,recXt8sPVWqwrMttv,B,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Real De Minas San Miguel De Allende,,San Miguel de Allende,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Real De Minas San Miguel De Allende"" and portfolio."
P4_medium_intent,Consorcio Hotelero del Norte S.A. de C.V.,recn38sarahl9jzoF,B,false,true,third_party_brand_decision,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,"CHN Hotel Monterrey Centro, Trademark Collection by Wyndham",Trademark Collection by Wyndham,Monterrey,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""CHN Hotel Monterrey Centro, Trademark Collection by Wyndham"" and portfolio."
P4_medium_intent,Diana Johnson,recoY3i8RFMwx5835,B,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Hotel Serenidad,,,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Hotel Serenidad"" and portfolio."
P4_medium_intent,Hotel Real de Minas de Allende SA. DE CV,recuwU5CNX46RWfwj,B,false,true,third_party_brand_decision,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Real de Minas Tradicional,,Queretaro,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Real de Minas Tradicional"" and portfolio."
P4_medium_intent,Operadora Punto Cayao S.A. de C.V.,rec1qXsqEHJkhGaeR,C,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,The Palms Resort Of Mazatlan,,Mazatlan,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""The Palms Resort Of Mazatlan"" and portfolio."
P4_medium_intent,Minera y Beneficiadora Purísima,rec2Ae5DcNpgnXYwh,C,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Hotel Royal Spa,,,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Hotel Royal Spa"" and portfolio."
P4_medium_intent,NG Hoteles,recC5NppfWskP8PbB,C,false,true,third_party_brand_decision,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Hoteles Club Del Sol Acapulco,,Acapulco,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Hoteles Club Del Sol Acapulco"" and portfolio."
P4_medium_intent,Sarah Livia Brightwood,recGCieyN6I7vBcX4,C,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Rancho La Puerta,,,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Rancho La Puerta"" and portfolio."
P4_medium_intent,Osuna Family,recGYqkn6wPS3o284,C,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Hotel Valles,,Ciudad Valles,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Hotel Valles"" and portfolio."
P4_medium_intent,Michel Domit,recGl5JIos5z4B9c6,C,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,El Santuario Hotel & Spa,,,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""El Santuario Hotel & Spa"" and portfolio."
P4_medium_intent,Owner 1: Turistica y Administradora de Activo del Caribe SA de CV | Owner 2: Eduardo Toledo | Owner 3: Carlos Toledo Cardounel,recIEWFzJNqb78CjK,C,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Cozumel Hotel & Resort,,Cozumel,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Cozumel Hotel & Resort"" and portfolio."
P4_medium_intent,Hotel Posada Virreyes SA de CV,recPHSNctlVRyePwL,C,false,true,third_party_brand_decision,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Hotel Posada Virreyes,,Guadalajara,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Hotel Posada Virreyes"" and portfolio."
P4_medium_intent,Azulik,recTuW9E7otSLfaxv,C,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Azulik Tulum,,Tulum,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Azulik Tulum"" and portfolio."
P4_medium_intent,Hotel Joalicia S.A. de C.V.,recUfU7Lh2wOhAAm0,C,false,true,third_party_brand_decision,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Hotel Joalicia,,,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Hotel Joalicia"" and portfolio."
P4_medium_intent,Kevin P Wendle,recVSQBGkSd6Oj8UT,C,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Hotel Esencia,,Playa Del Carmen,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Hotel Esencia"" and portfolio."
P4_medium_intent,Owner 1: Lee Vosburgh | Owner 2: Bahia Hotel & Beach House,recdgTIH6zgQ6blEz,C,false,true,third_party_brand_decision,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Bahia Hotel & Beach House,,Cabo San Lucas,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Bahia Hotel & Beach House"" and portfolio."
P4_medium_intent,OPERADORA DECORI BINNIGUENDA S.A. DE C.V.,recezAjtnSIeZ3UA0,C,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Binniguenda Huatulco,,Huatulco,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Binniguenda Huatulco"" and portfolio."
P4_medium_intent,Hotel Real de Minas,recfZM1kzFpvDboSh,C,false,true,third_party_brand_decision,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Real De Minas Hotel Poliforum,,León,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Real De Minas Hotel Poliforum"" and portfolio."
P4_medium_intent,James Evangelatos,recheLnHESnLMNhdj,C,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Las Rocas Resort & Spa,,,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Las Rocas Resort & Spa"" and portfolio."
P4_medium_intent,"Motele Tourism, SA de CV",reclr9UzbWEUNY26l,C,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Hotel Rocaval,,San Cristobal De Las Casas,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Hotel Rocaval"" and portfolio."
P4_medium_intent,Manuel Hermida,recmSMsuYFi24sLtp,C,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,BeWow Queretaro,,Queretaro,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""BeWow Queretaro"" and portfolio."
P4_medium_intent,EDOS Proyectos e inversiones,recmVdDIN6sFXp0pZ,C,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,La Concha Beach Hotel & Club,,La Paz,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""La Concha Beach Hotel & Club"" and portfolio."
P4_medium_intent,Gerardo Novelo Osuna,recnUiJ7XLkqwp8tq,C,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Estero Beach Hotel & Resort,,,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Estero Beach Hotel & Resort"" and portfolio."
P4_medium_intent,Sierra Suites Hotels,recrIiHlIx28GLUpk,C,false,true,third_party_brand_decision,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Sierra Suites by HP Hotels,,San Luis Potosí,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Sierra Suites by HP Hotels"" and portfolio."
P4_medium_intent,"CORPORATIVO AYA, SA de CV",recrxNnvkU0DPabOU,C,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Uxmal Resort Maya,,,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Uxmal Resort Maya"" and portfolio."
P4_medium_intent,Juan Ignacio Baraquin,recsfkzerHEZ8RDx6,C,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Hotel Hostal de Cortés,,Veracruz,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Hotel Hostal de Cortés"" and portfolio."
P4_medium_intent,Mayaland,recsugOv6Oh33xyUj,C,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Hacienda Uxmal Plantation & Museum,,,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Hacienda Uxmal Plantation & Museum"" and portfolio."
P4_medium_intent,"Hotel Real de Minas, S.A. de C.V.",recugQdBhlL8MDILV,C,false,true,third_party_brand_decision,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Real De Minas Guanajuato,,Guanajuato,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Real De Minas Guanajuato"" and portfolio."
P4_medium_intent,Owner 1: Patricia Magdelena Mena Avila | Owner 2: Armando Batarse Cardenas | Owner 3: Carlos Enrique Batarse Mena,recwreZI4W1s5f1uV,C,false,true,asset_owner,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,"CHN Hotel Monterrey Norte, Trademark Collection by Wyndham",Trademark Collection by Wyndham,Monterrey,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""CHN Hotel Monterrey Norte, Trademark Collection by Wyndham"" and portfolio."
P4_medium_intent,Operadora del Hotel Villa Montana S.A. de C.V.,recyc1zlHl4TC6red,C,false,true,third_party_brand_decision,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Villa Montana Hotel & Spa,,Morelia,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Villa Montana Hotel & Spa"" and portfolio."
P4_medium_intent,Hoteles Aranzazú,recyySLy3eCqOfRYm,C,false,true,third_party_brand_decision,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Hotel Aranzazu Centro Historico Guadalajara,,Guadalajara,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Hotel Aranzazu Centro Historico Guadalajara"" and portfolio."
P4_medium_intent,GS Hoteles,reczQg6FAh10vpkoI,C,false,true,third_party_brand_decision,50,50,independent_unbranded,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Hotel San Pedro,,Puebla,1,0,"Independent CALA hotel owner — brand/franchise evaluation workspace for ""Hotel San Pedro"" and portfolio."
P4_medium_intent,Juan Carlos Alvarez,recAWPqfdzzOcjC7r,B,false,true,asset_owner,46,46,reflag,2,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Holiday Inn Express Mexico Basilica,Holiday Inn Express,Mexico City,2,0,Owner-operator separation on CALA assets — reflag/operator RFP decision support.
P4_medium_intent,Family Newton Frausto,recNdNFxYGkTjS2vo,B,false,true,asset_owner,46,46,reflag,2,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Sheraton Guadalajara Expo,Sheraton Hotel,Zapopan,2,0,Owner-operator separation on CALA assets — reflag/operator RFP decision support.
P4_medium_intent,PLAN RESORTS S.A. DE C.V.,recOndyFOyP5xcu3U,B,false,true,third_party_brand_decision,46,46,reflag,2,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Hacienda Santa Rosa de Lima,IHG White Label Luxury,,2,0,Owner-operator separation on CALA assets — reflag/operator RFP decision support.
P4_medium_intent,Flamingos Plaza S.A. de C.V.,rec9eAVK32HsCveXz,B,false,true,asset_owner,46,46,reflag,1,,,,,false,missing_contact_name|missing_contact_channel|needs_verification_tier,Manual corp web research + registry optional,,,Courtyard Mexico City Revolucion,Courtyard,Mexico City,1,0,Owner-operator separation on CALA assets — reflag/operator RFP decision support.
